block_number,timestamp,gas_used,gas_limit,base_fee,transaction_count,priority_fee,mempool_size,gas_price_gwei,priority_p25,priority_p50,priority_p75
24689637,2026-03-19 06:08:23,10617201,30000000,55418286,70,500000000,,0.555418,0.005,0.5,2.0
24689638,2026-03-19 06:08:35,17882776,30000000,53394227,119,24929461,,0.078324,0.005922318,0.024929461,0.1
24689639,2026-03-19 06:08:47,29993432,30000000,54676923,199,1625159,,0.056302,0.0001,0.001625159,0.025532627
24689640,2026-03-19 06:08:59,29847507,30000000,61508545,198,729608,,0.062238,2.7e-06,0.000729608,0.010000001
24689641,2026-03-19 06:09:11,8527520,30000000,69118949,56,57730490,,0.126849,0.008696435,0.05773049,1.0
24689642,2026-03-19 06:09:23,14199824,30000000,65390858,94,10000000,,0.075391,0.003,0.01,0.057626262
24689643,2026-03-19 06:09:35,24441729,30000000,64954824,162,3000000,,0.067955,2.2e-08,0.003,0.008294275
24689644,2026-03-19 06:09:47,14125490,30000000,70065539,94,10000001,,0.080066,0.003,0.010000001,0.1
24689645,2026-03-19 06:09:59,12876681,30000000,69554931,85,15453204,,0.085008,0.003,0.015453204,0.072726796
24689646,2026-03-19 06:10:11,29996627,30000000,68324204,199,1000000,,0.069324,4.05e-06,0.001,0.010000001
24689647,2026-03-19 06:10:23,4968303,30000000,76862809,33,63268299,,0.140131,0.008540527,0.063268299,1.0
24689648,2026-03-19 06:10:35,17977370,30000000,70437273,119,1395747,,0.071833,0.001,0.001395747,0.014111816
24689649,2026-03-19 06:10:47,8393487,30000000,72184921,55,1000000,,0.073185,1.5e-08,0.001,0.027693744
24689650,2026-03-19 06:10:59,20443175,30000000,68210833,136,1395747,,0.069607,0.0001,0.001395747,0.018332613
24689651,2026-03-19 06:11:11,16687457,30000000,71304862,111,1395747,,0.072701,0.000650007,0.001395747,0.05
24689652,2026-03-19 06:11:23,12815780,30000000,72307561,85,8913109,,0.081221,1.5e-08,0.008913109,0.064114135
24689653,2026-03-19 06:11:35,7920830,30000000,70991432,52,49008568,,0.12,0.009038447,0.049008568,0.929008568
24689654,2026-03-19 06:11:47,3477963,30000000,66803429,23,1407419,,0.068211,0.001,0.001407419,0.031277958
24689655,2026-03-19 06:11:59,26472212,30000000,60389167,176,1000000,,0.061389,1.5e-08,0.001,0.01012306
24689656,2026-03-19 06:12:11,29919753,30000000,66162478,199,1000000,,0.067162,1.5e-08,0.001,0.03
24689657,2026-03-19 06:12:23,13042181,30000000,74388543,86,1625159,,0.076014,0.001097934,0.001625159,0.032678519
24689658,2026-03-19 06:12:35,8413520,30000000,73174883,56,1000000,,0.074175,0.000261586,0.001,0.1
24689659,2026-03-19 06:12:47,16350333,30000000,69158510,109,1625159,,0.070784,0.001,0.001625159,0.01817598
24689660,2026-03-19 06:12:59,15289483,30000000,69936735,101,1681899,,0.071619,0.000117617,0.001681899,0.05
24689661,2026-03-19 06:13:11,11014807,30000000,70105447,73,30000000,,0.100105,0.001395747,0.03,0.2
24689662,2026-03-19 06:13:23,18027785,30000000,67777250,120,2222750,,0.07,2.2e-08,0.00222275,0.035960537
24689663,2026-03-19 06:13:35,7074865,30000000,69487374,47,50000000,,0.119487,0.008763182,0.05,1.0
24689664,2026-03-19 06:13:47,4750995,30000000,64898235,31,9770698,,0.074669,0.001,0.009770698,0.070656295
24689665,2026-03-19 06:13:59,11343573,30000000,59355383,75,26654130,,0.08601,0.001984234,0.02665413,0.940644617
24689666,2026-03-19 06:14:11,14635488,30000000,57546812,97,2453188,,0.06,0.002453188,0.002453188,0.02665413
24689667,2026-03-19 06:14:23,23519706,30000000,57372009,156,23073779,,0.080446,0.001395747,0.023073779,0.1
24689668,2026-03-19 06:14:35,11642616,30000000,61445281,77,23576000,,0.085021,0.005,0.023576,0.82944
24689669,2026-03-19 06:14:47,29998541,30000000,59726153,199,6075,,0.059732,1.5e-08,6.075e-06,0.007171503
24689670,2026-03-19 06:14:59,8857107,30000000,67191195,59,5000000,,0.072191,0.001,0.005,0.1
24689671,2026-03-19 06:15:11,6522534,30000000,63751626,43,10000001,,0.073752,0.001,0.010000001,0.098
24689672,2026-03-19 06:15:23,29999503,30000000,59247858,199,1625159,,0.060873,4.05e-06,0.001625159,0.010250075
24689673,2026-03-19 06:15:35,14872981,30000000,66653595,99,5000000,,0.071654,0.00038958,0.005,0.05
24689674,2026-03-19 06:15:47,11975534,30000000,66583043,79,7405984,,0.073989,0.001,0.007405984,0.057499999
24689675,2026-03-19 06:15:59,10945252,30000000,64904893,72,8322882,,0.073228,0.0003895,0.008322882,0.068402327
24689676,2026-03-19 06:16:11,24831395,30000000,62711786,165,15,,0.062712,1.5e-08,1.5e-08,0.003871272
24689677,2026-03-19 06:16:23,7176744,30000000,67849655,47,6784982,,0.074635,0.001,0.006784982,0.065457565
24689678,2026-03-19 06:16:35,12907137,30000000,63426279,86,5000000,,0.068426,2.2e-08,0.005,0.038348226
24689679,2026-03-19 06:16:47,16278619,30000000,62320092,108,2487821,,0.064808,0.0001,0.002487821,0.075
24689680,2026-03-19 06:16:59,11041898,30000000,62984122,73,8478411,,0.071463,6.0288e-05,0.008478411,0.05
24689681,2026-03-19 06:17:11,9176576,30000000,60906643,61,10000000,,0.070907,0.001,0.01,0.063733571
24689682,2026-03-19 06:17:23,9429384,30000000,57950934,62,20133110,,0.078084,0.001000015,0.02013311,0.2
24689683,2026-03-19 06:17:35,9498059,30000000,55260748,63,9987458,,0.065248,0.001395747,0.009987458,0.079
24689684,2026-03-19 06:17:47,23928013,30000000,52727071,159,1000000,,0.053727,1.5e-08,0.001,0.01
24689685,2026-03-19 06:17:59,8467549,30000000,56649971,56,13350029,,0.07,0.005,0.013350029,1.0
24689686,2026-03-19 06:18:11,29991477,30000000,53566112,199,1625159,,0.055191,4.9921e-05,0.001625159,0.010000001
24689687,2026-03-19 06:18:23,11716617,30000000,60258071,78,5000000,,0.065258,0.001,0.005,0.053041901
24689688,2026-03-19 06:18:35,22685818,30000000,58609319,151,1395747,,0.060005,1.5e-08,0.001395747,0.010000001
24689689,2026-03-19 06:18:47,11853359,30000000,62363157,79,10000001,,0.072363,0.00015,0.010000001,0.154158531
24689690,2026-03-19 06:18:59,14995098,30000000,60727870,99,5290336,,0.066018,0.001,0.005290336,0.044726302
24689691,2026-03-19 06:19:11,8940878,30000000,60725390,59,6075283,,0.066801,0.002678292,0.006075283,0.079
24689692,2026-03-19 06:19:23,9625412,30000000,57659203,64,50000000,,0.107659,0.002226689,0.05,2.0
24689693,2026-03-19 06:19:35,9067460,30000000,55076750,60,13957631,,0.069034,0.005682809,0.013957631,0.123071142
24689694,2026-03-19 06:19:47,29999228,30000000,52353875,199,1000000,,0.053354,0.0001,0.001,0.006568864
24689695,2026-03-19 06:19:59,9046836,30000000,58897772,60,6544236,,0.065442,0.005,0.006544236,0.074683763
24689696,2026-03-19 06:20:11,10583213,30000000,55975872,70,23354386,,0.07933,0.005682809,0.023354386,0.05
24689697,2026-03-19 06:20:23,8255568,30000000,53915594,55,641033,,0.054557,0.0,0.000641033,0.050792186
24689698,2026-03-19 06:20:35,29992714,30000000,50885344,199,1000000,,0.051885,1.5e-08,0.001,0.01
24689699,2026-03-19 06:20:47,28931330,30000000,57242922,192,15,,0.057243,1.5e-08,1.5e-08,0.006544236
24689700,2026-03-19 06:20:59,12212931,30000000,63888505,81,5000000,,0.068889,0.000131925,0.005,0.180816005
24689701,2026-03-19 06:21:11,11020037,30000000,62404659,73,2098907,,0.064504,0.001,0.002098907,0.1
24689702,2026-03-19 06:21:23,18967314,30000000,60334924,126,3000000,,0.063335,1.5e-08,0.003,0.009645162
24689703,2026-03-19 06:21:35,22691643,30000000,62329653,151,1395747,,0.063725,0.0001,0.001395747,0.010000001
24689704,2026-03-19 06:21:47,9995741,30000000,66324798,66,12000000,,0.078325,0.002237836,0.012,0.159948719
24689705,2026-03-19 06:21:59,10645044,30000000,63558912,70,13310004,,0.076869,0.001395747,0.013310004,1.0
24689706,2026-03-19 06:22:11,13090006,30000000,61252277,87,1000000,,0.062252,1.5e-08,0.001,0.008662542
24689707,2026-03-19 06:22:23,16133533,30000000,60277348,107,1395747,,0.061673,1.5e-08,0.001395747,0.012722652
24689708,2026-03-19 06:22:35,15817015,30000000,60846734,105,2518688,,0.063365,1.5e-08,0.002518688,0.1
24689709,2026-03-19 06:22:47,12818497,30000000,61261006,85,2330493,,0.063591,0.001,0.002330493,0.02024
24689710,2026-03-19 06:22:59,11328200,30000000,60147331,75,12679946,,0.072827,0.001395747,0.012679946,0.2
24689711,2026-03-19 06:23:11,6782424,30000000,58306924,45,7855156,,0.066162,0.001693076,0.007855156,0.2
24689712,2026-03-19 06:23:23,28069786,30000000,54314078,187,18,,0.054314,1.5e-08,1.8e-08,0.001136068
24689713,2026-03-19 06:23:35,13920009,30000000,60229689,92,2796591,,0.063026,1.5e-08,0.002796591,0.05
24689714,2026-03-19 06:23:47,17746315,30000000,59687627,118,7245094,,0.066933,0.000542077,0.007245094,0.05
24689715,2026-03-19 06:23:59,15700828,30000000,61053635,104,5000000,,0.066054,1.8e-08,0.005,0.059405773
24689716,2026-03-19 06:24:11,15477604,30000000,61410202,103,7742420,,0.069153,0.000640717,0.00774242,0.100000015
24689717,2026-03-19 06:24:23,1369952,30000000,61654616,9,39238126,,0.100893,0.010000001,0.039238126,1.0
24689718,2026-03-19 06:24:35,16671784,30000000,54651655,111,11152300,,0.065804,0.002238633,0.0111523,0.104255498
24689719,2026-03-19 06:24:47,24108748,30000000,55413036,160,15,,0.055413,1.5e-08,1.5e-08,1.5e-08
24689720,2026-03-19 06:24:59,9156256,30000000,59619230,61,5000000,,0.064619,0.0003,0.005,0.006831458
24689721,2026-03-19 06:25:11,27443129,30000000,56715901,182,1395747,,0.058112,1.5e-08,0.001395747,0.035399424
24689722,2026-03-19 06:25:23,18610355,30000000,62596928,124,5000000,,0.067597,0.001,0.005,0.056641562
24689723,2026-03-19 06:25:35,15178686,30000000,64480237,101,6414658,,0.070895,0.001,0.006414658,0.02921564
24689724,2026-03-19 06:25:47,13449767,30000000,64576251,89,2364275,,0.066941,0.001,0.002364275,0.05
24689725,2026-03-19 06:25:59,11645797,30000000,63742017,77,7291875,,0.071034,0.001000015,0.007291875,0.2
24689726,2026-03-19 06:26:11,29607551,30000000,61960320,197,1000000,,0.06296,1.5e-08,0.001,0.05
24689727,2026-03-19 06:26:23,2916279,30000000,69502724,19,1000000000,,1.069503,0.0102,1.0,2.0
24689728,2026-03-19 06:26:35,19752383,30000000,62503962,131,3751686,,0.066256,0.000940512,0.003751686,0.036998777
24689729,2026-03-19 06:26:47,12534471,30000000,64979318,83,9596933,,0.074576,0.001395747,0.009596933,0.1
24689730,2026-03-19 06:26:59,14467038,30000000,63644249,96,7812997,,0.071457,0.001395747,0.007812997,0.0303
24689731,2026-03-19 06:27:11,11002202,30000000,63361583,73,7812997,,0.071175,0.001,0.007812997,0.1
24689732,2026-03-19 06:27:23,12959489,30000000,61250694,86,1000000,,0.062251,1.5e-08,0.001,0.026087588
24689733,2026-03-19 06:27:35,13048158,30000000,60209172,86,10105308,,0.070314,0.005,0.010105308,0.097655887
24689734,2026-03-19 06:27:47,12113887,30000000,59229849,80,1000000,,0.06023,1.5e-08,0.001,0.05
24689735,2026-03-19 06:27:59,8683182,30000000,57805316,57,26094738,,0.0839,0.001813929,0.026094738,0.5
24689736,2026-03-19 06:28:11,11739171,30000000,54762436,78,50000000,,0.104762,0.007526148,0.05,0.1
24689737,2026-03-19 06:28:23,29992380,30000000,53274345,199,1000000,,0.054274,1.5e-08,0.001,0.009839614
24689738,2026-03-19 06:28:35,7544548,30000000,59930255,50,15,,0.05993,1.5e-08,1.5e-08,0.006845306
24689739,2026-03-19 06:28:47,7310979,30000000,56206863,48,1000000000,,1.056207,0.001,1.0,2.0
24689740,2026-03-19 06:28:59,10860299,30000000,52605399,72,13317898,,0.065923,0.001,0.013317898,0.2
24689741,2026-03-19 06:29:11,29987211,30000000,50790645,199,1000000,,0.051791,1.5e-08,0.001,0.014883817
24689742,2026-03-19 06:29:23,18976649,30000000,57134062,126,1869032,,0.059003,2.3e-08,0.001869032,0.05
24689743,2026-03-19 06:29:35,15192866,30000000,59027413,101,6895884,,0.065923,1.5e-08,0.006895884,0.1
24689744,2026-03-19 06:29:47,9020242,30000000,59122283,60,5987170,,0.065109,0.00209362,0.00598717,0.155450752
24689745,2026-03-19 06:29:59,28523321,30000000,56176143,190,2167817,,0.058344,1.5e-08,0.002167817,0.014770629
24689746,2026-03-19 06:30:11,5816189,30000000,62506876,38,1,,0.062507,0.0,1e-09,0.2
24689747,2026-03-19 06:30:23,4492082,30000000,57723115,29,200000000,,0.257723,0.054843142,0.2,1.355562452
24689748,2026-03-19 06:30:35,29982625,30000000,52668534,199,5000000,,0.057669,0.001,0.005,0.05
24689749,2026-03-19 06:30:47,20073358,30000000,59244475,133,5772311,,0.065017,0.001,0.005772311,0.162969607
24689750,2026-03-19 06:30:59,7709231,30000000,61749212,51,7022941,,0.068772,0.0003,0.007022941,0.079
24689751,2026-03-19 06:31:11,13816092,30000000,57997553,92,15,,0.057998,1.5e-08,1.5e-08,0.005
24689752,2026-03-19 06:31:23,25929861,30000000,57425356,172,5000000,,0.062425,1.5e-08,0.005,0.052790473
24689753,2026-03-19 06:31:35,2468211,30000000,62655782,16,1500000000,,1.562656,0.007178171,1.5,36.146569234
24689754,2026-03-19 06:31:47,28779222,30000000,56112541,191,1000000,,0.057113,1.5e-08,0.001,0.037871154
24689755,2026-03-19 06:31:59,7395505,30000000,62555767,49,5000000,,0.067556,3e-08,0.005,0.01
24689756,2026-03-19 06:32:11,15631547,30000000,58591559,104,7014069,,0.065606,0.001395747,0.007014069,0.0895
24689757,2026-03-19 06:32:23,15152894,30000000,58899920,101,5550811,,0.064451,0.001,0.005550811,0.051395237
24689758,2026-03-19 06:32:35,15517528,30000000,58974965,103,5000000,,0.063975,1.5e-08,0.005,0.010000001
24689759,2026-03-19 06:32:47,14261478,30000000,59229308,95,1395747,,0.060625,0.001,0.001395747,0.040770692
24689760,2026-03-19 06:32:59,21806526,30000000,58864791,145,2162415,,0.061027,1.8e-08,0.002162415,0.029597679
24689761,2026-03-19 06:33:11,9752547,30000000,62203664,65,8115310,,0.070319,0.001,0.00811531,0.1
24689762,2026-03-19 06:33:23,13409155,30000000,59483575,89,2486777,,0.06197,0.001,0.002486777,0.098
24689763,2026-03-19 06:33:35,16147650,30000000,58695000,107,5000000,,0.063695,0.000968846,0.005,0.010000001
24689764,2026-03-19 06:33:47,12948062,30000000,59256344,86,1625159,,0.060882,0.001395747,0.001625159,0.050697619
24689765,2026-03-19 06:33:59,4674196,30000000,58243092,31,100000000,,0.158243,0.00209362,0.1,2.0
24689766,2026-03-19 06:34:11,6924303,30000000,53231370,46,5463645,,0.058695,0.005,0.005463645,0.010836051
24689767,2026-03-19 06:34:23,9723289,30000000,49649034,64,21997055,,0.071646,0.0,0.021997055,0.1
24689768,2026-03-19 06:34:35,14926976,30000000,47465838,99,35661396,,0.083127,0.01,0.035661396,0.1
24689769,2026-03-19 06:34:47,6420729,30000000,47436954,42,50000000,,0.097437,0.004444252,0.05,1.0
24689770,2026-03-19 06:34:59,9056688,30000000,44045500,60,9967825,,0.054013,0.001893787,0.009967825,0.118512718
24689771,2026-03-19 06:35:11,10112985,30000000,41864033,67,0,,0.041864,0.0,0.0,0.118512718
24689772,2026-03-19 06:35:23,12696993,30000000,40159116,84,641276,,0.0408,4.1039e-05,0.000641276,34.592013779
24689773,2026-03-19 06:35:35,15071028,30000000,39388394,100,0,,0.039388,0.0,0.0,0.5
24689774,2026-03-19 06:35:47,7697929,30000000,39411708,51,237025436,,0.276437,0.0,0.237025436,1.318181094
24689775,2026-03-19 06:35:59,13462135,30000000,37013483,89,98265362,,0.135279,0.041772503,0.098265362,1.0
24689776,2026-03-19 06:36:11,8660859,30000000,36539136,57,89000000,,0.125539,0.0,0.089,1.0
24689777,2026-03-19 06:36:23,28194701,30000000,34608914,187,20290713,,0.0549,0.001930222,0.020290713,0.05
24689778,2026-03-19 06:36:35,29998251,30000000,38414366,199,10000000,,0.048414,0.004801795,0.01,0.2
24689779,2026-03-19 06:36:47,6245473,30000000,43215601,41,219275657,,0.262491,0.009632877,0.219275657,1.752122321
24689780,2026-03-19 06:36:59,29896290,30000000,40062834,199,10000000,,0.050063,0.006653923,0.01,0.059937166
24689781,2026-03-19 06:37:11,29990485,30000000,45036064,199,1000015,,0.046036,6.7e-08,0.001000015,0.018174427
24689782,2026-03-19 06:37:23,29989844,30000000,50662001,199,1000000,,0.051662,0.0001,0.001,0.049337999
24689783,2026-03-19 06:37:35,20307724,30000000,56990463,135,20000000,,0.07699,0.003983938,0.02,0.093671538
24689784,2026-03-19 06:37:47,14302782,30000000,59511210,95,20000000,,0.079511,0.005,0.02,0.076114396
24689785,2026-03-19 06:37:59,29449782,30000000,59165442,196,13437977,,0.072603,0.001,0.013437977,0.04766793
24689786,2026-03-19 06:38:11,4100646,30000000,66289840,27,200000000,,0.26629,0.079,0.2,1.723780418
24689787,2026-03-19 06:38:23,0,30000000,60268871,0,0,,0.060269,0.0,0.0,0.0
24689788,2026-03-19 06:38:35,29950840,30000000,52735263,199,20000000,,0.072735,0.011718988,0.02,0.1
24689789,2026-03-19 06:38:47,29998546,30000000,59305567,199,1939126,,0.061245,0.001,0.001939126,0.05
24689790,2026-03-19 06:38:59,5362303,30000000,66718044,35,100000000,,0.166718,0.075421587,0.1,1.0
24689791,2026-03-19 06:39:11,15127783,30000000,61359642,100,19349271,,0.080709,0.004746936,0.019349271,0.1
24689792,2026-03-19 06:39:23,16021334,30000000,61424981,106,1000000,,0.062425,0.001,0.001,0.026319306
24689793,2026-03-19 06:39:35,28410801,30000000,61947776,189,1000000,,0.062948,0.0003,0.001,0.01
24689794,2026-03-19 06:39:47,4129823,30000000,68870853,27,62864410,,0.131735,0.0271181,0.06286441,2.0
24689795,2026-03-19 06:39:59,8409505,30000000,62632201,56,7696872,,0.070329,0.00115,0.007696872,0.012226828
24689796,2026-03-19 06:40:11,6738893,30000000,59192392,44,358173376,,0.417366,0.0,0.358173376,14.285375193
24689797,2026-03-19 06:40:23,11539998,30000000,55117437,76,57499999,,0.112617,0.001,0.057499999,1.334633302
24689798,2026-03-19 06:40:35,29989641,30000000,53528217,199,5000000,,0.058528,0.0012,0.005,0.05
24689799,2026-03-19 06:40:47,29994452,30000000,60214623,199,736980,,0.060952,0.00015,0.00073698,0.007696872
24689800,2026-03-19 06:40:59,25987461,30000000,67738667,173,1000000,,0.068739,0.0003,0.001,0.009824163
24689801,2026-03-19 06:41:11,14483423,30000000,73940966,96,4533043,,0.078474,0.001,0.004533043,0.079
24689802,2026-03-19 06:41:23,16025861,30000000,73622665,106,1000000,,0.074623,0.001,0.001,0.05
24689803,2026-03-19 06:41:35,4645347,30000000,74252053,30,534947100,,0.609199,0.010000001,0.5349471,2.0
24689804,2026-03-19 06:41:47,24792582,30000000,67844935,165,1395747,,0.069241,0.001,0.001395747,0.010000001
24689805,2026-03-19 06:41:59,21418074,30000000,73381411,142,1625159,,0.075007,0.000105,0.001625159,0.057499999
24689806,2026-03-19 06:42:11,10990391,30000000,77306139,73,10000000,,0.087306,0.001,0.01,0.05
24689807,2026-03-19 06:42:23,16303792,30000000,74723078,108,9906350,,0.084629,0.001,0.00990635,0.1
24689808,2026-03-19 06:42:35,11119863,30000000,75534939,74,20000000,,0.095535,0.001625159,0.02,0.199338139
24689809,2026-03-19 06:42:47,23900923,30000000,73092557,159,1000000,,0.074093,0.00015,0.001,0.011976324
24689810,2026-03-19 06:42:59,8227604,30000000,78514150,54,52421042,,0.130935,0.0015,0.052421042,0.111574871
24689811,2026-03-19 06:43:11,20294718,30000000,74083077,135,22471914,,0.096555,0.001,0.022471914,0.152077365
24689812,2026-03-19 06:43:23,7653158,30000000,77351818,51,18241988,,0.095594,0.018,0.018241988,0.2
24689813,2026-03-19 06:43:35,9680637,30000000,72616055,64,53750000,,0.126366,0.007261605,0.05375,0.1
24689814,2026-03-19 06:43:47,17870626,30000000,69397129,119,150000,,0.069547,0.00015,0.00015,0.001395747
24689815,2026-03-19 06:43:59,24035478,30000000,71057239,160,1395747,,0.072453,0.001,0.001395747,0.074474871
24689816,2026-03-19 06:44:11,3293776,30000000,76407540,21,988006320,,1.064414,0.050912207,0.98800632,2.0
24689817,2026-03-19 06:44:23,4091388,30000000,68953843,27,164775162,,0.233729,0.082387581,0.164775162,1.931046157
24689818,2026-03-19 06:44:35,17803065,30000000,62685588,118,1200000,,0.063886,0.00015,0.0012,0.027
24689819,2026-03-19 06:44:47,25956080,30000000,64149853,173,10000000,,0.07415,0.001,0.01,0.05
24689820,2026-03-19 06:44:59,17979199,30000000,70006777,119,22471914,,0.092479,0.002357661,0.022471914,0.079
24689821,2026-03-19 06:45:11,6082854,30000000,71744811,40,56854895,,0.1286,0.01,0.056854895,1.347442985
24689822,2026-03-19 06:45:23,25621520,30000000,66413487,170,1625159,,0.068039,0.001,0.001625159,0.027839895
24689823,2026-03-19 06:45:35,17981817,30000000,72291921,119,6608079,,0.0789,0.00015,0.006608079,0.071497701
24689824,2026-03-19 06:45:47,10931164,30000000,74088264,72,10000000,,0.084088,0.001395747,0.01,0.1
24689825,2026-03-19 06:45:59,9488528,30000000,71576156,63,865765,,0.072442,0.00015,0.000865765,0.012552028
24689826,2026-03-19 06:46:11,18344794,30000000,68288740,122,18000000,,0.086289,0.018,0.018,0.079
24689827,2026-03-19 06:46:23,13669829,30000000,70192171,91,17774645,,0.087967,0.001395747,0.017774645,0.1
24689828,2026-03-19 06:46:35,9926211,30000000,69414109,66,1000000,,0.070414,0.000778062,0.001,0.022445267
24689829,2026-03-19 06:46:47,29995327,30000000,66479172,199,1000000,,0.067479,0.000618599,0.001,0.0225
24689830,2026-03-19 06:46:59,19072156,30000000,74786479,127,22500000,,0.097286,0.001395747,0.0225,0.03375
24689831,2026-03-19 06:47:11,24835336,30000000,77324331,165,9569692,,0.086894,0.001220154,0.009569692,0.036593325
24689832,2026-03-19 06:47:23,18964540,30000000,83661921,126,10000001,,0.093662,0.00274767,0.010000001,0.092649844
24689833,2026-03-19 06:47:35,6806614,30000000,86425929,45,63447029,,0.149873,0.0,0.063447029,1.0
24689834,2026-03-19 06:47:47,22477553,30000000,80524921,149,10821991,,0.091347,0.001,0.010821991,0.04519296
24689835,2026-03-19 06:47:59,6667941,30000000,85542665,44,11500001,,0.097043,0.003323958,0.011500001,0.1209
24689836,2026-03-19 06:48:11,14233026,30000000,79603111,94,11500001,,0.091103,0.001,0.011500001,0.1
24689837,2026-03-19 06:48:23,11230379,30000000,79094333,74,13225001,,0.092319,0.001,0.013225001,0.040535333
24689838,2026-03-19 06:48:35,5671660,30000000,76609703,37,83875576,,0.160485,0.0,0.083875576,0.5
24689839,2026-03-19 06:48:47,22167164,30000000,70654359,147,6105344,,0.07676,0.001,0.006105344,0.02529527
24689840,2026-03-19 06:48:59,29469331,30000000,74874287,196,3753875,,0.078628,0.00015,0.003753875,0.02418113
24689841,2026-03-19 06:49:11,12154656,30000000,83902460,81,10000001,,0.093902,0.005,0.010000001,0.02
24689842,2026-03-19 06:49:23,17575733,30000000,81913033,117,0,,0.081913,0.0,0.0,0.018
24689843,2026-03-19 06:49:35,17790556,30000000,83671250,118,30000000,,0.113671,0.0,0.03,0.058569875
24689844,2026-03-19 06:49:47,24905012,30000000,85616994,166,10000000,,0.095617,0.002395318,0.01,0.06443158
24689845,2026-03-19 06:49:59,10550318,30000000,92683972,70,14641005,,0.107325,0.005791667,0.014641005,0.2
24689846,2026-03-19 06:50:11,29997568,30000000,89247187,199,10000001,,0.099247,0.001,0.010000001,0.05
24689847,2026-03-19 06:50:23,7259237,30000000,100401277,48,100000000,,0.200401,0.01,0.1,1.98899591
24689848,2026-03-19 06:50:35,11985369,30000000,93924757,79,41232096,,0.135157,0.012701703,0.041232096,0.100299898
24689849,2026-03-19 06:50:47,3074299,30000000,91565187,20,1028793381,,1.120359,0.908434813,1.028793381,2.0
24689850,2026-03-19 06:50:59,28862137,30000000,82465363,192,23553032,,0.106018,0.011174648,0.023553032,0.054284938
24689851,2026-03-19 06:51:11,15143341,30000000,91991581,100,10326920,,0.102319,0.001,0.01032692,0.11167442
24689852,2026-03-19 06:51:23,15173319,30000000,92101466,101,10326920,,0.102428,0.001,0.01032692,0.1
24689853,2026-03-19 06:51:35,22850601,30000000,92234491,152,1000000,,0.093234,0.00015,0.001,0.0225
24689854,2026-03-19 06:51:47,19335158,30000000,98268625,128,29782533,,0.128051,0.001,0.029782533,0.5
24689855,2026-03-19 06:51:59,13645558,30000000,101818708,90,10000001,,0.111819,0.001,0.010000001,0.092153529
24689856,2026-03-19 06:52:11,18649288,30000000,100669479,124,12302328,,0.112972,0.00115,0.012302328,0.079663642
24689857,2026-03-19 06:52:23,11105490,30000000,103730911,74,12394598,,0.116126,0.001,0.012394598,0.093106339
24689858,2026-03-19 06:52:35,7430057,30000000,100364403,49,101274555,,0.201639,0.05,0.101274555,2.0
24689859,2026-03-19 06:52:47,6253537,30000000,94033130,41,90250032,,0.184283,0.005223745,0.090250032,0.113728692
24689860,2026-03-19 06:52:59,6944009,30000000,87179320,46,100000000,,0.187179,0.00015,0.1,0.2
24689861,2026-03-19 06:53:11,11065371,30000000,81326689,73,18000000,,0.099327,0.010000001,0.018,0.05
24689862,2026-03-19 06:53:23,9772251,30000000,78660104,65,35238674,,0.113899,1e-07,0.035238674,0.115
24689863,2026-03-19 06:53:35,29991035,30000000,75233311,199,10000000,,0.085233,0.001,0.01,0.057499999
24689864,2026-03-19 06:53:47,29264459,30000000,84631854,195,1000000,,0.085632,0.00015,0.001,0.05
24689865,2026-03-19 06:53:59,15486732,30000000,94692084,103,1395747,,0.096088,0.00015,0.001395747,0.056074538
24689866,2026-03-19 06:54:11,16487092,30000000,95076164,109,4734604,,0.099811,0.001,0.004734604,0.1
24689867,2026-03-19 06:54:23,7650398,30000000,96254389,51,46584857,,0.142839,0.01,0.046584857,0.189256029
24689868,2026-03-19 06:54:35,6390505,30000000,90359128,42,11855260,,0.102214,0.004878967,0.01185526,0.014389652
24689869,2026-03-19 06:54:47,8386688,30000000,83876242,55,4545107,,0.088421,0.0,0.004545107,0.1
24689870,2026-03-19 06:54:59,29385977,30000000,79253745,195,1000000,,0.080254,0.00015,0.001,0.036546255
24689871,2026-03-19 06:55:11,19143259,30000000,88754933,127,22500000,,0.111255,0.003080962,0.0225,0.1
24689872,2026-03-19 06:55:23,4590289,30000000,91819388,30,89000000,,0.180819,0.035100165,0.089,1.0
24689873,2026-03-19 06:55:35,29979388,30000000,83854278,199,9051823,,0.092906,0.001,0.009051823,0.021178524
24689874,2026-03-19 06:55:47,16036988,30000000,94321659,106,10000001,,0.104322,0.0003,0.010000001,0.068159683
24689875,2026-03-19 06:55:59,19008435,30000000,95136746,126,21699316,,0.116836,0.001,0.021699316,0.05
24689876,2026-03-19 06:56:11,12151175,30000000,98314658,81,11910843,,0.110226,0.001,0.011910843,0.1
24689877,2026-03-19 06:56:23,10429950,30000000,95980648,69,20637489,,0.116618,0.001395747,0.020637489,0.101
24689878,2026-03-19 06:56:35,6467085,30000000,92325346,43,50000000,,0.142325,0.0,0.05,0.10460397
24689879,2026-03-19 06:56:47,22182549,30000000,85760311,147,18120600,,0.103881,0.0003,0.0181206,0.055947177
24689880,2026-03-19 06:56:59,17971797,30000000,90893458,119,6247302,,0.097141,0.00015,0.006247302,0.1
24689881,2026-03-19 06:57:11,14835401,30000000,93144432,98,14238849,,0.107383,0.005121462,0.014238849,0.139787374
